dagi_id;navn;nummer;afstemningssted_navn;kommune_id;opstillingskreds_nummer;opstillingskreds_dagi_id;afstemningssted_adresse;region;største_parti;pop_up
709664;Guldager;17;Guldager Forsamlingshus;561;53;403624;Guldagervej 72, Guldager, 6710 Esbjerg V;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Guldager Forsamlingshus<br>"
707870;Egebæk-Hviding;32;Kultur- og Aktivitetscenter;561;53;403624;Egebækvej 30, Egebæk, 6760 Ribe;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Kultur- og Aktivitetscenter<br>"
701204;Rørkjær;4;Rørkjær Skole;561;52;403625;Ringen 61, 6700 Esbjerg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Rørkjær Skole<br>"
705826;Esbjerg Rådhus;2;Esbjerg Rådhus;561;52;403625;Torvegade 74, 6700 Esbjerg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Esbjerg Rådhus<br>"
702746;Boldesager;6;Boldesager Skole (indgang Edelsvej);561;52;403625;Nørrebrogade 100, 6700 Esbjerg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Boldesager Skole (indgang Edelsvej)<br>"
710374;Jerne;5;Bakkeskolen;561;52;403625;Skolebakken 166, 6705 Esbjerg Ø;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Bakkeskolen<br>"
708726;Skovbo;3;Skovbo Centeret (Indgang Gl Vardevej);561;52;403625;Ved Skoven 41, 6700 Esbjerg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Skovbo Centeret (Indgang Gl Vardevej)<br>"
704330;Sædding;15;Sædding Fritidscenter;561;52;403625;Fyrparken 1B, 6710 Esbjerg V;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Sædding Fritidscenter<br>"
708768;Gjesing;11;Vitaskolen (Blok A);561;52;403625;Vester Gjesingvej 28, 6715 Esbjerg N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Vitaskolen (Blok A)<br>"
710532;Sønderho;2;Sønderho Forsamlingshus;563;52;403625;Gammel Byvej 8, Sønderho, 6720 Fanø;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Sønderho Forsamlingshus<br>"
702806;Østerbyen;7;Østerbycentret;561;52;403625;Ribegade 169A, 6700 Esbjerg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Østerbycentret<br>"
710398;Grønlandsparken;23;Studie 10, Esbjerg Ungdomsskole;561;52;403625;Grønlandsparken 300, 6715 Esbjerg N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Studie 10, Esbjerg Ungdomsskole<br>"
702962;Nordby;1;Fanø Hallen;563;52;403625;Stadionvej 13, Nordby, 6720 Fanø;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fanø Hallen<br>"
710368;Ådalen;22;Ådalskolen (Gymnastiksalen);561;52;403625;Åmoseparken 252, 6710 Esbjerg V;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Ådalskolen (Gymnastiksalen)<br>"
702740;Kvaglund;21;Kvaglundhallen;561;52;403625;Askekrattet 4, 6705 Esbjerg Ø;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Kvaglundhallen<br>"
708618;DGI-Huset Syd;9;DGI-Huset Vejle;630;57;403640;Willy Sørensens Pl 5E, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet DGI-Huset Vejle<br>"
710128;Multihuset Højen Syd;10;Multihuset Højen;630;57;403640;Jenlevej 5, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Multihuset Højen<br>"
710134;Egtved Syd;6;Roberthus;630;57;403640;Tybovej 2, 6040 Egtved;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Roberthus<br>"
711442;Børkop Syd;2;Englystshallen;630;57;403640;Skolebakken 1, 7080 Børkop;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Englystshallen<br>"
710122;Øster Starup Syd;8;Øster Starup Skole;630;57;403640;Ådalsvej 66, Gravens, 6040 Egtved;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Øster Starup Skole<br>"
703998;Rødkilde Gymnasium Syd;15;Rødkilde Gymnasium;630;57;403640;Rødkildevej 42B, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Rødkilde Gymnasium<br>"
711448;Jerlev Syd;7;Jerlev Kulturhus;630;57;403640;Smedevej 18, Jerlev, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Jerlev Kulturhus<br>"
702298;Smidstrup Syd;4;Smidstruphallen;630;57;403640;Tiufkærvej 3D, Smidstrup, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Smidstruphallen<br>"
703992;Vinding Idræts Center Syd;11;Vinding Idræts Center;630;57;403640;Nygårdsvej 10, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Vinding Idræts Center<br>"
710116;Ødsted Syd;5;Brunmosehallen;630;57;403640;Mølkærparken 5, Ødsted, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Brunmosehallen<br>"
708612;Brejning Syd;1;Læringscenter Brejning;630;57;403640;Borgergade 19, Brejning, 7080 Børkop;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Læringscenter Brejning<br>"
700976;Gårslev Syd;3;Gårslev Sognegård;630;57;403640;Skolegade 22, Gårslev, 7080 Børkop;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Gårslev Sognegård<br>"
705620;CSV - Vejle Syd;14;CSV - Vejle;630;57;403640;Solsikkevej 8F, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet CSV - Vejle<br>"
700984;Kvartershuset Syd;13;Kvartershuset;630;57;403640;Løget Høj 2A, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Kvartershuset<br>"
705630;Mølholmhallen Syd;12;Mølholmhallen;630;57;403640;Badevænget 14, 7100 Vejle;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Mølholmhallen<br>"
709786;Gudme;23;Gudmehallerne;479;47;403615;Stærkærvej 1, 5884 Gudme;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Gudmehallerne<br>"
705276;Byen;1;Midtbyhallen;479;47;403615;Johs Jørgensens Vej 10, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Midtbyhallen<br>"
748510;Snøde;11;Nordlangelandshallen;482;47;403615;Snødevej 140B, Snøde, 5953 Tranekær;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Nordlangelandshallen<br>"
705328;Egense;7;Egense Forsamlingshus;479;47;403615;Skovsbovej 338, Skovsbo, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Egense Forsamlingshus<br>"
709768;Thurø;10;Thurøhallen;479;47;403615;Rolf Krakes Vej 20B, Thurø, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Thurøhallen<br>"
705350;Gudbjerg;21;Gudbjerg Forsamlingshus;479;47;403615;Byvej 44, 5892 Gudbjerg Sydfyn;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Gudbjerg Forsamlingshus<br>"
705344;Landet;8;Tåsinge Forsamlingshus;479;47;403615;Elvira Madigans Vej 41, Tåsinge, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Tåsinge Forsamlingshus<br>"
707982;Oure;27;Majorgården;479;47;403615;Landevejen 155, 5883 Oure;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Majorgården<br>"
709774;Kirkeby;14;Kirkeby Forsamlingshus;479;47;403615;Vævervej 6, Kirkeby, 5771 Stenstrup;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Kirkeby Forsamlingshus<br>"
701964;Stenstrup;17;Stenstrup Forsamlingshus;479;47;403615;Stenstrup Torv 1, 5771 Stenstrup;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Stenstrup Forsamlingshus<br>"
703708;Drejø;6;Drejø Kro;479;47;403615;Vigsvej 1, Drejø, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Drejø Kro<br>"
704594;Rudkøbing;5;Værkstedsgården;482;47;403615;Havnegade 118B, 5900 Rudkøbing;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Værkstedsgården<br>"
703734;Skårup;9;Skåruphallen;479;47;403615;Åbyvejen 43, 5881 Skårup Fyn;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Skåruphallen<br>"
701464;Tullebølle;7;Tullebøllehallen;482;47;403615;Løkkebyvej 2A, Tullebølle, 5953 Tranekær;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Tullebøllehallen<br>"
703728;Tved;11;Tved Forsamlingshus;479;47;403615;Skolevej 4, Tved, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Tved Forsamlingshus<br>"
704630;Humble;2;Humblehallen;482;47;403615;Hallinggade 25B, 5932 Humble;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Humblehallen<br>"
706616;Ollerup;16;Ø. Skerninge Forsamlingshus;479;47;403615;Midtervej 30, 5762 Vester Skerninge;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Ø. Skerninge Forsamlingshus<br>"
708006;V.Skerninge;19;Vester Skerninge Forsamlingshus;479;47;403615;Fåborgvej 72B, 5762 Vester Skerninge;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Vester Skerninge Forsamlingshus<br>"
701944;Nordre;2;Svendborg Erhvervsskole og Gym;479;47;403615;Porthusvej 71A, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Svendborg Erhvervsskole og Gym<br>"
748110;Bjerreby;4;Bjerreby Forsamlingshus;479;47;403615;Bjerrebyvej 66, Tåsinge, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Bjerreby Forsamlingshus<br>"
705356;Østre;3;Nymarkskolens Hal;479;47;403615;Marslevvej 1, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Nymarkskolens Hal<br>"
707990;Bregninge;5;Taasingehallen;479;47;403615;Eskærvej 65, Tåsinge, 5700 Svendborg;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Taasingehallen<br>"
707504;Bagenkop;1;Bagenkophallen;482;47;403615;Stationsvej 6A, 5935 Bagenkop;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Bagenkophallen<br>"
712298;Hesselager;25;Stokkebækskolen, afd. Hesselager;479;47;403615;Skolevej 50, 5874 Hesselager;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Stokkebækskolen, afd. Hesselager<br>"
702812;Lumby Skole;13;Lumby Skole, Gymnastiksalen;461;42;403612;Harlekinvej 74, Lumby, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Lumby Skole, Gymnastiksalen<br>"
702830;Paarup Hallen;19;Paarup Hallen, Anneks Hallen;461;42;403612;Paarupvej 21, Paarup, 5210 Odense NV;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Paarup Hallen, Anneks Hallen<br>"
708782;CSV-Skolen;12;CSV-Skolen, Sportshallen;461;42;403612;Rismarksvej 80, Højstrup, 5200 Odense V;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet CSV-Skolen, Sportshallen<br>"
701218;Spurvelundskolen;16;Spurvelundskolen, Gymnastiksalen;461;42;403612;Spurvelundsvej 16, Næsbyhoved-Broby, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Spurvelundskolen, Gymnastiksalen<br>"
702824;Stige Skole;14;Stige Skole, Gymnastiksalen;461;42;403612;Stigevej 247, Stige, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Stige Skole, Gymnastiksalen<br>"
702818;Kroggårdsskolen;17;Kroggårdsskolen, Gymnastiksalen;461;42;403612;Smedebakken 24, Næsby, 5270 Odense N;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Kroggårdsskolen, Gymnastiksalen<br>"
701224;Tarup Skole;18;Tarup Skole, Aulaen;461;42;403612;Tarupgårdsvej 1, Tarup, 5210 Odense NV;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Tarup Skole, Aulaen<br>"
707300;UCL Seebladsgade;11;UCL Seebladsgade;461;42;403612;Seebladsgade 1, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet UCL Seebladsgade<br>"
710430;Korup Skole;20;Korup Skole, Gymnastiksalen;461;42;403612;Præstevej 2, Korup, 5210 Odense NV;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Korup Skole, Gymnastiksalen<br>"
707308;Ubberud Kultur og Bevægelseshus;21;Ubberud Kultur og Bevægelseshus;461;42;403612;Ubberudvej 30, Ubberud, 5491 Blommenslyst;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Ubberud Kultur og Bevægelseshus<br>"
709732;Herslev;4;Herslev Forsamlingshus;607;58;403622;Herslev Kirkevej 4, Herslev, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Herslev Forsamlingshus<br>"
749377;Gymnasiet 2;9;Fredericia Gymnasium 2;607;58;403622;Nørrebrogade 88, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fredericia Gymnasium 2<br>"
709738;Bredstrup-Pjedsted;2;Bredstrup-Pjedstedhallen;607;58;403622;Ågade 70, Bredstrup, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Bredstrup-Pjedstedhallen<br>"
711148;Bøgeskov;7;Bøgeskovhallen;607;58;403622;Bøgeskovvej 37C, Bøgeskov, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Bøgeskovhallen<br>"
701876;Erritsø;3;Erritsø Idrætscenter;607;58;403622;Krogsagervej 40, Erritsø, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Erritsø Idrætscenter<br>"
707936;Gymnasiet 1;1;Fredericia Gymnasium 1;607;58;403622;Nørrebrogade 88, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fredericia Gymnasium 1<br>"
712216;Indre By;8;Fredericia Rådhus;607;58;403622;Gothersgade 20, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fredericia Rådhus<br>"
707944;Søndermarken;6;Fredericia Idrætscenter;607;58;403622;Vestre Ringvej 100, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fredericia Idrætscenter<br>"
705216;Taulov;5;Elbo-Hallen;607;58;403622;Tingvejen 24A, Taulov, 7000 Fredericia;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Elbo-Hallen<br>"
709148;Arnum;21;Arnum Forsamlingshus;510;61;403617;Vinkelvej 1, Arnum, 6510 Gram;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Arnum Forsamlingshus<br>"
711866;Øsby;8;Øsby Hallen;510;61;403617;Øsby Stadionvej 6, Øsby, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Øsby Hallen<br>"
711872;Kelstrup;10;Næs Hallen;510;61;403617;Kelstrup Bygade 45, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Næs Hallen<br>"
703422;Marstrup;12;Marstrup Hallen;510;61;403617;Kærsmindevej 3A, Marstrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Marstrup Hallen<br>"
703202;Hammelev;13;Hammelev Hallen;510;61;403617;Hammelev Bygade 28A, Hammelev, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Hammelev Hallen<br>"
710748;Nustrup;19;Nustrup Sogns Forsamlingsgaard;510;61;403617;Skolevej 62, Nustrup, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Nustrup Sogns Forsamlingsgaard<br>"
709300;Aarø;7;Aarø Forsamlingshus;510;61;403617;Aarø 182, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Aarø Forsamlingshus<br>"
704736;Fjelstrup;5;Fjelstrup Forsamlingshus;510;61;403617;Stadion Alle 4, Fjelstrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fjelstrup Forsamlingshus<br>"
701494;Moltrup;4;Moltrup Idrætsforenings Klubhus;510;61;403617;Møllesvinget 58, Moltrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Moltrup Idrætsforenings Klubhus<br>"
709390;Fole;22;Fole Forsamlingshus;510;61;403617;Folevej 54, Fole, 6510 Gram;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Fole Forsamlingshus<br>"
707620;Vojens;17;Vojens Hallerne;510;61;403617;Stadionparken 6, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Vojens Hallerne<br>"
704724;Haderslev Vest;3;Sct. Severin Skolen;510;61;403617;Moltrupvej 1A, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Sct. Severin Skolen<br>"
709412;Hoptrup;11;Hoptrup Aktivitetscenter;510;61;403617;Lillegård 7, Hoptrup, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Hoptrup Aktivitetscenter<br>"
704730;Skrydstrup;16;Skrydstrup Sognehus;510;61;403617;Ribevej 51, Skrydstrup, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Skrydstrup Sognehus<br>"
706202;Over Jerstal;14;Skausminde Områdecenter;510;61;403617;Hovedgaden Øst 61A, Over Jerstal, 6500 Vojens;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Skausminde Områdecenter<br>"
706096;Haderslev Nord;1;Haderslev Idrætscenter;510;61;403617;Stadionvej 5, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Haderslev Idrætscenter<br>"
707612;Sommersted;18;Sommersted Hallen;510;61;403617;Vestermarksvej 2C, 6560 Sommersted;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Sommersted Hallen<br>"
703080;Bevtoft;15;Bevtoft Forsamlingshus;510;61;403617;Neder Jerstalvej 2, 6541 Bevtoft;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Bevtoft Forsamlingshus<br>"
710846;Starup;9;Starup Hallen;510;61;403617;Starup Skolevej 33A, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Starup Hallen<br>"
707626;Haderslev Syd;2;Erlev Skole;510;61;403617;Gammel Hørregårdsvej 29, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Erlev Skole<br>"
709256;Aastrup;6;Nordenfjords Huset;510;61;403617;Aastrup Alle 73, 6100 Haderslev;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Nordenfjords Huset<br>"
703400;Gram;20;Gram Fritidscenter;510;61;403617;Stadionvej 15, 6510 Gram;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Gram Fritidscenter<br>"
701932;Alminde-Viuf/Vester Nebel;6;Alminde-Viuf Hallen;621;59;403626;Storgaden 9, 6052 Viuf;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Alminde-Viuf Hallen<br>"
708000;Lunderskov/Jordrup;7;Lunderskovhallen;621;59;403626;Kobbelvænget 1, 6640 Lunderskov;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Lunderskovhallen<br>"
706610;Centrum Nord;1;Parkhallen;621;59;403626;Fynsvej 49, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Parkhallen<br>"
705338;Strandhuse/Nr. Bjert/ Eltang;4;Lyshøjhallen;621;59;403626;Lyshøj Alle 1, Strandhuse, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Lyshøjhallen<br>"
706604;Vestbyen;3;Munkevængets Hal;621;59;403626;Munkevænget 4, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Munkevængets Hal<br>"
701938;Nordbyen;2;Kolding Realskole;621;59;403626;Dyrehavevej 108, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Kolding Realskole<br>"
706622;Bramdrupdam;5;Forum Kolding;621;59;403626;Bramdrupskovvej 110, Bramdrupdam, 6000 Kolding;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Forum Kolding<br>"
711662;Camp U;35;Camp U (tidl. Humlehaveskolen), Konferencerum;461;41;403610;Risingsvej 118, 5240 Odense NØ;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Camp U (tidl. Humlehaveskolen), Konferencerum<br>"
746369;Skt. Jørgens Hallen;1;Skt. Jørgens Hallen;461;41;403610;Danmarksgade 12, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Skt. Jørgens Hallen<br>"
705850;Risingskolen;3;Risingskolen, Festsalen;461;41;403610;Risingsvej 25, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Risingskolen, Festsalen<br>"
705856;Agedrup Skole;6;Agedrup Skole, Foredragssalen;461;41;403610;Brolandvej 16, Agedrup, 5320 Agedrup;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Agedrup Skole, Foredragssalen<br>"
707258;Marienlystcentret;2;Marienlystcentret;461;41;403610;Windelsvej 138, 5000 Odense C;Syddanmark;;"<b style='color:#494949; font-size:1.5em;margin-bottom: 10px'>nan</b><br> blev størst på valgstedet Marienlystcentret<br>"
